Sample_1	Site_1	Mass_1	C1	H1	O1	N1	S1	P1	MolForm_1	El_comp_1	Class_1
NOM_before	NOM	473.233348	30	33	5	0	0	0	C30H33O5	CHO	Lignins
NOM_before	NOM	473.26571	26	37	6	2	0	0	C26H37N2O6	CHON	Lignins
NOM_before	NOM	474.046669	24	12	10	1	0	0	C24H12NO10	CHON	Condensed Aromatics
NOM_before	NOM	474.083055	25	16	9	1	0	0	C25H16NO9	CHON	Condensed Aromatics
NOM_before	NOM	474.095809	33	16	1	1	1	0	C33H16NOS	CHONS	Condensed Aromatics
NOM_before	NOM	474.11944	26	20	8	1	0	0	C26H20NO8	CHON	Lignins
NOM_before	NOM	475.030685	24	11	11	0	0	0	C24H11O11	CHO	Condensed Aromatics
NOM_before	NOM	475.06707	25	15	10	0	0	0	C25H15O10	CHO	Condensed Aromatics
NOM_before	NOM	475.078304	24	15	9	2	0	0	C24H15N2O9	CHON	Condensed Aromatics
NOM_before	NOM	475.103456	26	19	9	0	0	0	C26H19O9	CHO	Lignins
NOM_before	NOM	475.114689	25	19	8	2	0	0	C25H19N2O8	CHON	Lignins
NOM_before	NOM	475.124585	23	23	11	0	0	0	C23H23O11	CHO	Lignins
NOM_before	NOM	475.139841	27	23	8	0	0	0	C27H23O8	CHO	Lignins
NOM_before	NOM	475.160971	24	27	10	0	0	0	C24H27O10	CHO	Lignins
NOM_before	NOM	475.197356	25	31	9	0	0	0	C25H31O9	CHO	Lignins
NOM_before	NOM	475.200727	22	35	9	0	1	0	C22H35O9S	CHOS	Proteins
NOM_before	NOM	475.244975	25	35	7	2	0	0	C25H35N2O7	CHON	Lignins
NOM_before	NOM	475.270127	27	39	7	0	0	0	C27H39O7	CHO	Lignins
NOM_before	NOM	475.306513	28	43	6	0	0	0	C28H43O6	CHO	Lipids
NOM_before	NOM	476.025934	23	10	11	1	0	0	C23H10NO11	CHON	Condensed Aromatics
NOM_before	NOM	476.062319	24	14	10	1	0	0	C24H14NO10	CHON	Condensed Aromatics
NOM_before	NOM	476.098705	25	18	9	1	0	0	C25H18NO9	CHON	Lignins
NOM_before	NOM	476.13509	26	22	8	1	0	0	C26H22NO8	CHON	Lignins
NOM_before	NOM	476.171476	27	26	7	1	0	0	C27H26NO7	CHON	Lignins
NOM_before	NOM	477.046335	24	13	11	0	0	0	C24H13O11	CHO	Condensed Aromatics
NOM_before	NOM	477.08272	25	17	10	0	0	0	C25H17O10	CHO	Lignins
NOM_before	NOM	477.119106	26	21	9	0	0	0	C26H21O9	CHO	Lignins
NOM_before	NOM	477.155491	27	25	8	0	0	0	C27H25O8	CHO	Lignins
NOM_before	NOM	477.249392	26	37	8	0	0	0	C26H37O8	CHO	Lignins
NOM_before	NOM	477.285777	27	41	7	0	0	0	C27H41O7	CHO	Lipids
NOM_before	NOM	477.289149	24	45	7	0	1	0	C24H45O7S	CHOS	Lipids
NOM_before	NOM	477.322163	28	45	6	0	0	0	C28H45O6	CHO	Lipids
NOM_before	NOM	478.041584	23	12	11	1	0	0	C23H12NO11	CHON	Condensed Aromatics
NOM_before	NOM	478.05684	27	12	8	1	0	0	C27H12NO8	CHON	Condensed Aromatics
NOM_before	NOM	478.077969	24	16	10	1	0	0	C24H16NO10	CHON	Lignins
NOM_before	NOM	478.114355	25	20	9	1	0	0	C25H20NO9	CHON	Lignins
NOM_before	NOM	478.15074	26	24	8	1	0	0	C26H24NO8	CHON	Lignins
NOM_before	NOM	478.244641	25	36	8	1	0	0	C25H36NO8	CHON	Lignins
NOM_before	NOM	479.025599	23	11	12	0	0	0	C23H11O12	CHO	Condensed Aromatics
NOM_before	NOM	479.061985	24	15	11	0	0	0	C24H15O11	CHO	Condensed Aromatics
NOM_before	NOM	479.077241	28	15	8	0	0	0	C28H15O8	CHO	Condensed Aromatics
NOM_before	NOM	479.09837	25	19	10	0	0	0	C25H19O10	CHO	Lignins
NOM_before	NOM	479.134756	26	23	9	0	0	0	C26H23O9	CHO	Lignins
NOM_before	NOM	479.155885	23	27	11	0	0	0	C23H27O11	CHO	Lignins
NOM_before	NOM	479.21876	27	31	6	2	0	0	C27H31N2O6	CHON	Lignins
NOM_before	NOM	479.228656	25	35	9	0	0	0	C25H35O9	CHO	Lignins
NOM_before	NOM	479.255146	28	35	5	2	0	0	C28H35N2O5	CHON	Lignins
NOM_before	NOM	479.265042	26	39	8	0	0	0	C26H39O8	CHO	Proteins
NOM_before	NOM	480.057234	23	14	11	1	0	0	C23H14NO11	CHON	Condensed Aromatics
NOM_before	NOM	480.07249	27	14	8	1	0	0	C27H14NO8	CHON	Condensed Aromatics
NOM_before	NOM	480.075861	24	18	8	1	1	0	C24H18NO8S	CHONS	Lignins
NOM_before	NOM	480.130005	25	22	9	1	0	0	C25H22NO9	CHON	Lignins
NOM_before	NOM	480.239161	28	34	6	1	0	0	C28H34NO6	CHON	Lignins
NOM_before	NOM	481.023491	23	13	10	0	1	0	C23H13O10S	CHOS	Condensed Aromatics
NOM_before	NOM	481.041249	23	13	12	0	0	0	C23H13O12	CHO	Condensed Aromatics
NOM_before	NOM	481.056506	27	13	9	0	0	0	C27H13O9	CHO	Condensed Aromatics
NOM_before	NOM	481.077635	24	17	11	0	0	0	C24H17O11	CHO	Lignins
NOM_before	NOM	481.092891	28	17	8	0	0	0	C28H17O8	CHO	Condensed Aromatics
NOM_before	NOM	481.11402	25	21	10	0	0	0	C25H21O10	CHO	Lignins
NOM_before	NOM	481.23441	27	33	6	2	0	0	C27H33N2O6	CHON	Lignins
NOM_before	NOM	481.317077	27	45	7	0	0	0	C27H45O7	CHO	Lipids
NOM_before	NOM	481.408476	30	57	2	0	1	0	C30H57O2S	CHOS	Lipids
NOM_before	NOM	482.051755	26	12	9	1	0	0	C26H12NO9	CHON	Condensed Aromatics
NOM_before	NOM	482.072884	23	16	11	1	0	0	C23H16NO11	CHON	Lignins
NOM_before	NOM	482.08814	27	16	8	1	0	0	C27H16NO8	CHON	Condensed Aromatics
NOM_before	NOM	482.145655	25	24	9	1	0	0	C25H24NO9	CHON	Lignins
NOM_before	NOM	482.244915	30	32	3	3	0	0	C30H32N3O3	CHON	Lignins
NOM_before	NOM	483.03577	26	11	10	0	0	0	C26H11O10	CHO	Condensed Aromatics
NOM_before	NOM	483.056899	23	15	12	0	0	0	C23H15O12	CHO	Condensed Aromatics
NOM_before	NOM	483.072156	27	15	9	0	0	0	C27H15O9	CHO	Condensed Aromatics
NOM_before	NOM	483.083389	26	15	8	2	0	0	C26H15N2O8	CHON	Condensed Aromatics
NOM_before	NOM	483.093285	24	19	11	0	0	0	C24H19O11	CHO	Lignins
NOM_before	NOM	483.108541	28	19	8	0	0	0	C28H19O8	CHO	Lignins
NOM_before	NOM	483.129671	25	23	10	0	0	0	C25H23O10	CHO	Lignins
NOM_before	NOM	483.213675	26	31	7	2	0	0	C26H31N2O7	CHON	Lignins
NOM_before	NOM	483.25006	27	35	6	2	0	0	C27H35N2O6	CHON	Lignins
NOM_before	NOM	484.067405	26	14	9	1	0	0	C26H14NO9	CHON	Condensed Aromatics
NOM_before	NOM	484.10379	27	18	8	1	0	0	C27H18NO8	CHON	Lignins
NOM_before	NOM	484.124919	24	22	10	1	0	0	C24H22NO10	CHON	Lignins
NOM_before	NOM	485.05142	26	13	10	0	0	0	C26H13O10	CHO	Condensed Aromatics
NOM_before	NOM	485.062654	25	13	9	2	0	0	C25H13N2O9	CHON	Condensed Aromatics
NOM_before	NOM	485.07255	23	17	12	0	0	0	C23H17O12	CHO	Lignins
NOM_before	NOM	485.087806	27	17	9	0	0	0	C27H17O9	CHO	Condensed Aromatics
NOM_before	NOM	485.099039	26	17	8	2	0	0	C26H17N2O8	CHON	Condensed Aromatics
NOM_before	NOM	485.108935	24	21	11	0	0	0	C24H21O11	CHO	Lignins
NOM_before	NOM	485.124191	28	21	8	0	0	0	C28H21O8	CHO	Lignins
NOM_before	NOM	485.181706	26	29	9	0	0	0	C26H29O9	CHO	Lignins
NOM_before	NOM	485.218092	27	33	8	0	0	0	C27H33O8	CHO	Lignins
NOM_before	NOM	485.229325	26	33	7	2	0	0	C26H33N2O7	CHON	Lignins
NOM_before	NOM	485.26571	27	37	6	2	0	0	C27H37N2O6	CHON	Lignins
NOM_before	NOM	485.278978	22	45	9	0	1	0	C22H45O9S	CHOS	Proteins
NOM_before	NOM	486.046669	25	12	10	1	0	0	C25H12NO10	CHON	Condensed Aromatics
NOM_before	NOM	486.083055	26	16	9	1	0	0	C26H16NO9	CHON	Condensed Aromatics
NOM_before	NOM	486.11944	27	20	8	1	0	0	C27H20NO8	CHON	Lignins
NOM_before	NOM	487.030685	25	11	11	0	0	0	C25H11O11	CHO	Condensed Aromatics
NOM_before	NOM	487.06707	26	15	10	0	0	0	C26H15O10	CHO	Condensed Aromatics
NOM_before	NOM	487.078304	25	15	9	2	0	0	C25H15N2O9	CHON	Condensed Aromatics
NOM_before	NOM	487.103456	27	19	9	0	0	0	C27H19O9	CHO	Lignins
NOM_before	NOM	487.139841	28	23	8	0	0	0	C28H23O8	CHO	Lignins
NOM_before	NOM	487.20859	25	31	8	2	0	0	C25H31N2O8	CHON	Lignins
NOM_before	NOM	487.233742	27	35	8	0	0	0	C27H35O8	CHO	Lignins
NOM_before	NOM	487.244975	26	35	7	2	0	0	C26H35N2O7	CHON	Lignins
NOM_before	NOM	488.062319	25	14	10	1	0	0	C25H14NO10	CHON	Condensed Aromatics
NOM_before	NOM	488.098705	26	18	9	1	0	0	C26H18NO9	CHON	Lignins
NOM_before	NOM	488.13509	27	22	8	1	0	0	C27H22NO8	CHON	Lignins
NOM_before	NOM	489.046335	25	13	11	0	0	0	C25H13O11	CHO	Condensed Aromatics
NOM_before	NOM	489.055066	28	13	5	2	1	0	C28H13N2O5S	CHONS	Condensed Aromatics
NOM_before	NOM	489.08272	26	17	10	0	0	0	C26H17O10	CHO	Condensed Aromatics
NOM_before	NOM	489.093954	25	17	9	2	0	0	C25H17N2O9	CHON	Lignins
NOM_before	NOM	489.119106	27	21	9	0	0	0	C27H21O9	CHO	Lignins
NOM_before	NOM	489.140235	24	25	11	0	0	0	C24H25O11	CHO	Lignins
NOM_before	NOM	489.176621	25	29	10	0	0	0	C25H29O10	CHO	Lignins
NOM_before	NOM	489.213006	26	33	9	0	0	0	C26H33O9	CHO	Lignins
NOM_before	NOM	489.260625	26	37	7	2	0	0	C26H37N2O7	CHON	Lignins
NOM_before	NOM	490.077969	25	16	10	1	0	0	C25H16NO10	CHON	Condensed Aromatics
NOM_before	NOM	490.114355	26	20	9	1	0	0	C26H20NO9	CHON	Lignins
NOM_before	NOM	491.025599	24	11	12	0	0	0	C24H11O12	CHO	Condensed Aromatics
NOM_before	NOM	491.061985	25	15	11	0	0	0	C25H15O11	CHO	Condensed Aromatics
NOM_before	NOM	491.067345	31	11	5	2	0	0	C31H11N2O5	CHON	Condensed Aromatics
NOM_before	NOM	491.09837	26	19	10	0	0	0	C26H19O10	CHO	Lignins
NOM_before	NOM	491.109604	25	19	9	2	0	0	C25H19N2O9	CHON	Lignins
NOM_before	NOM	491.134756	27	23	9	0	0	0	C27H23O9	CHO	Lignins
NOM_before	NOM	491.145989	26	23	8	2	0	0	C26H23N2O8	CHON	Lignins
NOM_before	NOM	491.192271	25	31	10	0	0	0	C25H31O10	CHO	Lignins
NOM_before	NOM	491.232028	23	39	9	0	1	0	C23H39O9S	CHOS	Proteins
NOM_before	NOM	491.265042	27	39	8	0	0	0	C27H39O8	CHO	Lignins
NOM_before	NOM	491.301427	28	43	7	0	0	0	C28H43O7	CHO	Lipids
NOM_before	NOM	492.057234	24	14	11	1	0	0	C24H14NO11	CHON	Condensed Aromatics
NOM_before	NOM	492.130005	26	22	9	1	0	0	C26H22NO9	CHON	Lignins
NOM_before	NOM	493.023491	24	13	10	0	1	0	C24H13O10S	CHOS	Condensed Aromatics
NOM_before	NOM	493.041249	24	13	12	0	0	0	C24H13O12	CHO	Condensed Aromatics
NOM_before	NOM	493.056506	28	13	9	0	0	0	C28H13O9	CHO	Condensed Aromatics
NOM_before	NOM	493.077635	25	17	11	0	0	0	C25H17O11	CHO	Lignins
NOM_before	NOM	493.11402	26	21	10	0	0	0	C26H21O10	CHO	Lignins
NOM_before	NOM	493.125254	25	21	9	2	0	0	C25H21N2O9	CHON	Lignins
NOM_before	NOM	493.171535	24	29	11	0	0	0	C24H29O11	CHO	Lignins
NOM_before	NOM	493.317077	28	45	7	0	0	0	C28H45O7	CHO	Lipids
NOM_before	NOM	494.036498	23	12	12	1	0	0	C23H12NO12	CHON	Condensed Aromatics
NOM_before	NOM	494.072884	24	16	11	1	0	0	C24H16NO11	CHON	Lignins
NOM_before	NOM	494.08814	28	16	8	1	0	0	C28H16NO8	CHON	Condensed Aromatics
NOM_before	NOM	494.239555	25	36	9	1	0	0	C25H36NO9	CHON	Lignins
NOM_before	NOM	495.03577	27	11	10	0	0	0	C27H11O10	CHO	Condensed Aromatics
NOM_before	NOM	495.056899	24	15	12	0	0	0	C24H15O12	CHO	Condensed Aromatics
NOM_before	NOM	495.072156	28	15	9	0	0	0	C28H15O9	CHO	Condensed Aromatics
NOM_before	NOM	495.093285	25	19	11	0	0	0	C25H19O11	CHO	Lignins
NOM_before	NOM	495.129671	26	23	10	0	0	0	C26H23O10	CHO	Lignins
NOM_before	NOM	495.213675	27	31	7	2	0	0	C27H31N2O7	CHON	Lignins
NOM_before	NOM	496.067405	27	14	9	1	0	0	C27H14NO9	CHON	Condensed Aromatics
NOM_before	NOM	496.088534	24	18	11	1	0	0	C24H18NO11	CHON	Lignins
NOM_before	NOM	497.05142	27	13	10	0	0	0	C27H13O10	CHO	Condensed Aromatics
NOM_before	NOM	497.07255	24	17	12	0	0	0	C24H17O12	CHO	Lignins
NOM_before	NOM	497.087806	28	17	9	0	0	0	C28H17O9	CHO	Condensed Aromatics
NOM_before	NOM	497.108935	25	21	11	0	0	0	C25H21O11	CHO	Lignins
NOM_before	NOM	497.129413	14	29	15	2	1	0	C14H29N2O15S	CHONS	Carbohydrates
NOM_before	NOM	497.145321	26	25	10	0	0	0	C26H25O10	CHO	Lignins
NOM_before	NOM	497.229325	27	33	7	2	0	0	C27H33N2O7	CHON	Lignins
NOM_before	NOM	497.26571	28	37	6	2	0	0	C28H37N2O6	CHON	Lignins
NOM_before	NOM	498.046669	26	12	10	1	0	0	C26H12NO10	CHON	Condensed Aromatics
NOM_before	NOM	498.083055	27	16	9	1	0	0	C27H16NO9	CHON	Condensed Aromatics
NOM_before	NOM	498.11944	28	20	8	1	0	0	C28H20NO8	CHON	Lignins
NOM_before	NOM	499.030685	26	11	11	0	0	0	C26H11O11	CHO	Condensed Aromatics
NOM_before	NOM	499.06707	27	15	10	0	0	0	C27H15O10	CHO	Condensed Aromatics
NOM_before	NOM	499.0882	24	19	12	0	0	0	C24H19O12	CHO	Lignins
NOM_before	NOM	499.099433	23	19	11	2	0	0	C23H19N2O11	CHON	Lignins
NOM_before	NOM	499.103456	28	19	9	0	0	0	C28H19O9	CHO	Lignins
NOM_before	NOM	499.124585	25	23	11	0	0	0	C25H23O11	CHO	Lignins
NOM_before	NOM	499.197356	27	31	9	0	0	0	C27H31O9	CHO	Lignins
NOM_before	NOM	499.233742	28	35	8	0	0	0	C28H35O8	CHO	Lignins
NOM_before	NOM	499.244975	27	35	7	2	0	0	C27H35N2O7	CHON	Lignins
NOM_before	NOM	500.062319	26	14	10	1	0	0	C26H14NO10	CHON	Condensed Aromatics
NOM_before	NOM	500.098705	27	18	9	1	0	0	C27H18NO9	CHON	Lignins
NOM_before	NOM	500.13509	28	22	8	1	0	0	C28H22NO8	CHON	Lignins
NOM_before	NOM	500.213734	23	34	11	1	0	0	C23H34NO11	CHON	Proteins
NOM_before	NOM	501.046335	26	13	11	0	0	0	C26H13O11	CHO	Condensed Aromatics
NOM_before	NOM	501.073337	16	21	18	0	0	0	C16H21O18	CHO	Tannins
NOM_before	NOM	501.08272	27	17	10	0	0	0	C27H17O10	CHO	Condensed Aromatics
NOM_before	NOM	501.10385	24	21	12	0	0	0	C24H21O12	CHO	Lignins
NOM_before	NOM	501.119106	28	21	9	0	0	0	C28H21O9	CHO	Lignins
NOM_before	NOM	501.22424	26	33	8	2	0	0	C26H33N2O8	CHON	Lignins
NOM_before	NOM	501.249392	28	37	8	0	0	0	C28H37O8	CHO	Lignins
NOM_before	NOM	501.260625	27	37	7	2	0	0	C27H37N2O7	CHON	Lignins
NOM_before	NOM	502.077969	26	16	10	1	0	0	C26H16NO10	CHON	Condensed Aromatics
NOM_before	NOM	502.114355	27	20	9	1	0	0	C27H20NO9	CHON	Lignins
NOM_before	NOM	502.187126	29	28	7	1	0	0	C29H28NO7	CHON	Lignins
NOM_before	NOM	503.049587	32	11	3	2	1	0	C32H11N2O3S	CHONS	Condensed Aromatics
NOM_before	NOM	503.061985	26	15	11	0	0	0	C26H15O11	CHO	Condensed Aromatics
NOM_before	NOM	503.073218	25	15	10	2	0	0	C25H15N2O10	CHON	Condensed Aromatics
NOM_before	NOM	503.09837	27	19	10	0	0	0	C27H19O10	CHO	Lignins
NOM_before	NOM	503.109604	26	19	9	2	0	0	C26H19N2O9	CHON	Lignins
NOM_before	NOM	503.1195	24	23	12	0	0	0	C24H23O12	CHO	Lignins
NOM_before	NOM	503.134756	28	23	9	0	0	0	C28H23O9	CHO	Lignins
NOM_before	NOM	503.155885	25	27	11	0	0	0	C25H27O11	CHO	Lignins
NOM_before	NOM	503.228656	27	35	9	0	0	0	C27H35O9	CHO	Lignins
NOM_before	NOM	503.33379	25	47	8	2	0	0	C25H47N2O8	CHON	Proteins
NOM_before	NOM	504.057234	25	14	11	1	0	0	C25H14NO11	CHON	Condensed Aromatics
NOM_before	NOM	504.093619	26	18	10	1	0	0	C26H18NO10	CHON	Lignins
NOM_before	NOM	505.041249	25	13	12	0	0	0	C25H13O12	CHO	Condensed Aromatics
NOM_before	NOM	505.077635	26	17	11	0	0	0	C26H17O11	CHO	Condensed Aromatics
NOM_before	NOM	505.088868	25	17	10	2	0	0	C25H17N2O10	CHON	Lignins
NOM_before	NOM	505.11402	27	21	10	0	0	0	C27H21O10	CHO	Lignins
NOM_before	NOM	505.150406	28	25	9	0	0	0	C28H25O9	CHO	Lignins
NOM_before	NOM	505.219154	25	33	9	2	0	0	C25H33N2O9	CHON	Lignins
NOM_before	NOM	505.25554	26	37	8	2	0	0	C26H37N2O8	CHON	Lignins
NOM_before	NOM	505.280692	28	41	8	0	0	0	C28H41O8	CHO	Lipids
NOM_before	NOM	506.072884	25	16	11	1	0	0	C25H16NO11	CHON	Condensed Aromatics
NOM_before	NOM	506.109269	26	20	10	1	0	0	C26H20NO10	CHON	Lignins
NOM_before	NOM	507.056899	25	15	12	0	0	0	C25H15O12	CHO	Condensed Aromatics
NOM_before	NOM	507.072156	29	15	9	0	0	0	C29H15O9	CHO	Condensed Aromatics
NOM_before	NOM	507.093285	26	19	11	0	0	0	C26H19O11	CHO	Lignins
NOM_before	NOM	507.129671	27	23	10	0	0	0	C27H23O10	CHO	Lignins
NOM_before	NOM	507.223571	26	35	10	0	0	0	C26H35O10	CHO	Lignins
NOM_before	NOM	507.278584	28	43	6	0	1	0	C28H43O6S	CHOS	Lipids
NOM_before	NOM	507.296342	28	43	8	0	0	0	C28H43O8	CHO	Lipids
NOM_before	NOM	508.052148	24	14	12	1	0	0	C24H14NO12	CHON	Condensed Aromatics
NOM_before	NOM	508.067405	28	14	9	1	0	0	C28H14NO9	CHON	Condensed Aromatics
NOM_before	NOM	508.088534	25	18	11	1	0	0	C25H18NO11	CHON	Lignins
NOM_before	NOM	508.161305	27	26	9	1	0	0	C27H26NO9	CHON	Lignins
NOM_before	NOM	508.336708	31	46	1	3	1	0	C31H46N3OS	CHONS	Lipids
NOM_before	NOM	509.05142	28	13	10	0	0	0	C28H13O10	CHO	Condensed Aromatics
NOM_before	NOM	509.07255	25	17	12	0	0	0	C25H17O12	CHO	Lignins
NOM_before	NOM	509.087806	29	17	9	0	0	0	C29H17O9	CHO	Condensed Aromatics
NOM_before	NOM	509.108935	26	21	11	0	0	0	C26H21O11	CHO	Lignins
NOM_before	NOM	509.145321	27	25	10	0	0	0	C27H25O10	CHO	Lignins
NOM_before	NOM	509.202835	25	33	11	0	0	0	C25H33O11	CHO	Lignins
NOM_before	NOM	509.229325	28	33	7	2	0	0	C28H33N2O7	CHON	Lignins
NOM_before	NOM	509.239221	26	37	10	0	0	0	C26H37O10	CHO	Lignins
NOM_before	NOM	509.288361	35	41	1	0	1	0	C35H41OS	CHOS	
NOM_before	NOM	509.294234	28	45	6	0	1	0	C28H45O6S	CHOS	Lipids
NOM_before	NOM	510.067799	24	16	12	1	0	0	C24H16NO12	CHON	Lignins
NOM_before	NOM	510.104184	25	20	11	1	0	0	C25H20NO11	CHON	Lignins
NOM_before	NOM	510.112916	28	20	5	3	1	0	C28H20N3O5S	CHONS	Lignins
NOM_before	NOM	510.14057	26	24	10	1	0	0	C26H24NO10	CHON	Lignins
NOM_before	NOM	511.06707	28	15	10	0	0	0	C28H15O10	CHO	Condensed Aromatics
NOM_before	NOM	511.085698	29	19	7	0	1	0	C29H19O7S	CHOS	Condensed Aromatics
NOM_before	NOM	511.0882	25	19	12	0	0	0	C25H19O12	CHO	Lignins
NOM_before	NOM	511.103456	29	19	9	0	0	0	C29H19O9	CHO	Condensed Aromatics
NOM_before	NOM	511.124585	26	23	11	0	0	0	C26H23O11	CHO	Lignins
NOM_before	NOM	511.20859	27	31	8	2	0	0	C27H31N2O8	CHON	Lignins
NOM_before	NOM	511.244975	28	35	7	2	0	0	C28H35N2O7	CHON	Lignins
NOM_before	NOM	511.304011	35	43	1	0	1	0	C35H43OS	CHOS	
NOM_before	NOM	511.309884	28	47	6	0	1	0	C28H47O6S	CHOS	Lipids
NOM_before	NOM	512.062319	27	14	10	1	0	0	C27H14NO10	CHON	Condensed Aromatics
NOM_before	NOM	512.098705	28	18	9	1	0	0	C28H18NO9	CHON	Condensed Aromatics
NOM_before	NOM	512.13509	29	22	8	1	0	0	C29H22NO8	CHON	Lignins
NOM_before	NOM	512.37051	27	50	6	3	0	0	C27H50N3O6	CHON	Lipids
NOM_before	NOM	513.046335	27	13	11	0	0	0	C27H13O11	CHO	Condensed Aromatics
NOM_before	NOM	513.049706	24	17	11	0	1	0	C24H17O11S	CHOS	Lignins
NOM_before	NOM	513.057568	26	13	10	2	0	0	C26H13N2O10	CHON	Condensed Aromatics
NOM_before	NOM	513.08272	28	17	10	0	0	0	C28H17O10	CHO	Condensed Aromatics
NOM_before	NOM	513.10385	25	21	12	0	0	0	C25H21O12	CHO	Lignins
NOM_before	NOM	513.119106	29	21	9	0	0	0	C29H21O9	CHO	Lignins
NOM_before	NOM	513.140235	26	25	11	0	0	0	C26H25O11	CHO	Lignins
NOM_before	NOM	513.22424	27	33	8	2	0	0	C27H33N2O8	CHON	Lignins
NOM_before	NOM	513.249392	29	37	8	0	0	0	C29H37O8	CHO	Lignins
NOM_before	NOM	513.260625	28	37	7	2	0	0	C28H37N2O7	CHON	Lignins
NOM_before	NOM	513.310278	24	49	9	0	1	0	C24H49O9S	CHOS	Proteins
NOM_before	NOM	514.077969	27	16	10	1	0	0	C27H16NO10	CHON	Condensed Aromatics
NOM_before	NOM	514.114355	28	20	9	1	0	0	C28H20NO9	CHON	Lignins
NOM_before	NOM	514.15074	29	24	8	1	0	0	C29H24NO8	CHON	Lignins
NOM_before	NOM	514.244641	28	36	8	1	0	0	C28H36NO8	CHON	Lignins
NOM_before	NOM	514.307516	32	40	3	3	0	0	C32H40N3O3	CHON	
NOM_before	NOM	515.025599	26	11	12	0	0	0	C26H11O12	CHO	Condensed Aromatics
NOM_before	NOM	515.061985	27	15	11	0	0	0	C27H15O11	CHO	Condensed Aromatics
NOM_before	NOM	515.073218	26	15	10	2	0	0	C26H15N2O10	CHON	Condensed Aromatics
NOM_before	NOM	515.080612	28	19	8	0	1	0	C28H19O8S	CHOS	Lignins
NOM_before	NOM	515.09837	28	19	10	0	0	0	C28H19O10	CHO	Lignins
NOM_before	NOM	515.134756	29	23	9	0	0	0	C29H23O9	CHO	Lignins
NOM_before	NOM	515.203504	26	31	9	2	0	0	C26H31N2O9	CHON	Lignins
NOM_before	NOM	515.228656	28	35	9	0	0	0	C28H35O9	CHO	Lignins
NOM_before	NOM	515.23989	27	35	8	2	0	0	C27H35N2O8	CHON	Lignins
NOM_before	NOM	515.276275	28	39	7	2	0	0	C28H39N2O7	CHON	Lignins
NOM_before	NOM	516.057234	26	14	11	1	0	0	C26H14NO11	CHON	Condensed Aromatics
NOM_before	NOM	516.130005	28	22	9	1	0	0	C28H22NO9	CHON	Lignins
NOM_before	NOM	516.323166	32	42	3	3	0	0	C32H42N3O3	CHON	
NOM_before	NOM	517.041249	26	13	12	0	0	0	C26H13O12	CHO	Condensed Aromatics
NOM_before	NOM	517.077635	27	17	11	0	0	0	C27H17O11	CHO	Condensed Aromatics
NOM_before	NOM	517.109998	23	21	12	2	0	0	C23H21N2O12	CHON	Lignins
NOM_before	NOM	517.11402	28	21	10	0	0	0	C28H21O10	CHO	Lignins
NOM_before	NOM	517.244306	28	37	9	0	0	0	C28H37O9	CHO	Lignins
NOM_before	NOM	517.25554	27	37	8	2	0	0	C27H37N2O8	CHON	Lignins
NOM_before	NOM	517.951843	16	8	17	1	1	0	C16H8NO17S	CHONS	Tannins
NOM_before	NOM	518.072884	26	16	11	1	0	0	C26H16NO11	CHON	Condensed Aromatics
NOM_before	NOM	518.109269	27	20	10	1	0	0	C27H20NO10	CHON	Lignins
NOM_before	NOM	518.145655	28	24	9	1	0	0	C28H24NO9	CHON	Lignins
NOM_before	NOM	518.250789	26	36	8	3	0	0	C26H36N3O8	CHON	Lignins
NOM_before	NOM	518.432716	31	56	3	3	0	0	C31H56N3O3	CHON	Lipids
NOM_before	NOM	519.012139	36	7	3	0	1	0	C36H7O3S	CHOS	Condensed Aromatics
NOM_before	NOM	519.056899	26	15	12	0	0	0	C26H15O12	CHO	Condensed Aromatics
NOM_before	NOM	519.093285	27	19	11	0	0	0	C27H19O11	CHO	Lignins
NOM_before	NOM	519.129671	28	23	10	0	0	0	C28H23O10	CHO	Lignins
NOM_before	NOM	519.259305	20	43	11	2	1	0	C20H43N2O11S	CHONS	Proteins
NOM_before	NOM	519.27119	27	39	8	2	0	0	C27H39N2O8	CHON	Lignins
NOM_before	NOM	519.296342	29	43	8	0	0	0	C29H43O8	CHO	Lipids
NOM_before	NOM	520.088534	26	18	11	1	0	0	C26H18NO11	CHON	Lignins
NOM_before	NOM	520.124919	27	22	10	1	0	0	C27H22NO10	CHON	Lignins
NOM_before	NOM	521.036164	25	13	13	0	0	0	C25H13O13	CHO	Condensed Aromatics
NOM_before	NOM	521.05142	29	13	10	0	0	0	C29H13O10	CHO	Condensed Aromatics
NOM_before	NOM	521.07255	26	17	12	0	0	0	C26H17O12	CHO	Condensed Aromatics
NOM_before	NOM	521.108935	27	21	11	0	0	0	C27H21O11	CHO	Lignins
NOM_before	NOM	521.145321	28	25	10	0	0	0	C28H25O10	CHO	Lignins
NOM_before	NOM	521.192939	28	29	8	2	0	0	C28H29N2O8	CHON	Lignins
NOM_before	NOM	521.239221	27	37	10	0	0	0	C27H37O10	CHO	Lignins
NOM_before	NOM	521.250454	26	37	9	2	0	0	C26H37N2O9	CHON	Lignins
NOM_before	NOM	521.275606	28	41	9	0	0	0	C28H41O9	CHO	Proteins
NOM_before	NOM	522.083055	29	16	9	1	0	0	C29H16NO9	CHON	Condensed Aromatics
NOM_before	NOM	523.034056	25	15	11	0	1	0	C25H15O11S	CHOS	Condensed Aromatics
